image_id,crop,class,glcm_contrast,glcm_homogeneity,entropy,hue_mean,saturation_mean,value_mean,edge_density,vegetation_index,texture_energy,shape_factor,moisture_proxy,label
SIM_18709,Crop05,Class08,16.4213,0.492,6.3125,65.4026,162.2195,188.1012,0.0686,-0.481,0.1241,0.7255,0.4313,Class08
SIM_18710,Crop07,Class12,25.7628,0.4686,5.1295,94.9724,156.1398,151.7063,0.0613,-0.4321,0.1795,0.5056,0.8059,Class12
SIM_18711,Crop10,Class14,29.9823,0.3855,4.7745,36.8997,141.7222,138.0971,0.0446,0.3018,0.2995,0.3813,0.6375,Class14
SIM_18712,Crop08,Class11,21.3617,0.3051,5.9316,136.7607,97.261,185.2881,0.0929,0.0968,0.3046,0.6443,0.5139,Class11
SIM_18713,Crop08,Class08,22.9788,0.5089,6.2609,141.0342,178.7198,188.3216,0.0606,-0.3544,0.1567,0.8737,0.48,Class08
SIM_18714,Crop10,Class15,16.2234,0.338,5.2811,70.4851,111.1104,147.8627,0.0292,0.2191,0.1085,0.3236,0.5025,Class15
SIM_18715,Crop07,Class03,36.2338,0.6713,6.2584,105.847,159.9092,113.7155,0.0803,-0.0699,0.2256,0.826,0.5873,Class03
SIM_18716,Crop03,Class08,22.6652,0.4663,6.2549,136.5455,109.6318,147.1666,0.0721,-0.3581,0.1158,0.741,0.5545,Class08
SIM_18717,Crop08,Class04,10.5296,0.516,5.4034,102.2693,128.9661,136.8294,0.0832,0.0825,0.2775,0.7168,0.3323,Class04
SIM_18718,Crop04,Class03,25.091,0.4042,6.4146,86.0108,114.697,133.8804,0.0446,0.0394,0.2939,0.8891,0.3188,Class03
SIM_18719,Crop04,Class06,32.5291,0.4054,6.5573,61.7563,122.9925,165.628,0.0559,0.0602,0.3276,0.6752,0.3176,Class06
SIM_18720,Crop07,Class12,27.4344,0.4299,5.3857,57.5977,182.5609,128.2378,0.0636,-0.4673,0.2244,0.4765,0.5694,Class12
SIM_18721,Crop04,Class05,28.0396,0.5355,5.5362,94.3196,154.186,114.9463,0.0378,-0.417,0.2613,0.6859,0.6134,Class05
SIM_18722,Crop01,Class13,25.2737,0.5512,6.5827,31.2757,192.7851,140.085,0.1073,-0.2866,0.2829,0.4897,0.5298,Class13
SIM_18723,Crop10,Class10,38.4813,0.5651,6.255,20.6774,166.868,171.8512,0.0672,-0.19,0.1572,0.38,0.6839,Class10
SIM_18724,Crop06,Class11,19.0449,0.354,5.5737,119.0738,91.0212,204.8027,0.0512,0.1941,0.2328,0.5913,0.4563,Class11
SIM_18725,Crop07,Class04,17.4696,0.4933,5.1346,79.5543,162.0981,133.9148,0.0932,-0.157,0.1976,0.7549,0.3747,Class04
SIM_18726,Crop09,Class13,19.5771,0.364,6.1573,63.9106,161.8734,124.5651,0.1171,-0.4259,0.2951,0.5692,0.5862,Class13
SIM_18727,Crop07,Class04,23.5433,0.5209,5.8346,109.0974,164.5826,123.4385,0.118,-0.3724,0.2633,0.7087,0.3941,Class04
SIM_18728,Crop07,Class06,23.1376,0.5125,5.6893,72.3772,111.3088,186.8036,0.1072,-0.0759,0.3142,0.6838,0.6716,Class06
SIM_18729,Crop08,Class12,22.7775,0.2776,5.3012,58.7567,134.8192,135.3611,0.0391,-0.3765,0.2953,0.3968,0.7681,Class12
SIM_18730,Crop03,Class11,9.9943,0.3967,5.15,126.3903,104.0916,180.484,0.1256,0.1271,0.2001,0.6648,0.6444,Class11
SIM_18731,Crop09,Class05,30.9754,0.4808,5.9686,78.3652,129.1419,124.6431,0.0682,-0.372,0.3866,0.593,0.4706,Class05
SIM_18732,Crop08,Class04,15.4856,0.3576,5.5213,52.0775,153.3683,142.0249,0.1074,-0.1861,0.3452,0.7706,0.3834,Class04
SIM_18733,Crop02,Class07,22.8399,0.4193,4.9457,118.931,144.3794,165.3735,0.1219,-0.3601,0.1783,0.6557,0.2811,Class07
SIM_18734,Crop02,Class07,29.9067,0.3952,5.4985,70.5666,163.7484,172.2019,0.1085,-0.2243,0.175,0.5289,0.3706,Class07
SIM_18735,Crop09,Class01,22.3142,0.3577,7.2161,133.6603,83.4929,189.3196,0.114,0.1665,0.1806,0.5958,0.3515,Class01
SIM_18736,Crop09,Class04,16.0706,0.3385,5.6099,58.4256,100.9978,118.3463,0.0942,-0.271,0.3029,0.6305,0.2325,Class04
SIM_18737,Crop10,Class03,38.1346,0.5477,5.8868,35.5892,121.2319,101.9122,0.033,0.0719,0.2145,0.5929,0.3445,Class03
SIM_18738,Crop02,Class03,36.9715,0.6843,7.0192,66.4614,120.3035,140.6444,0.0682,-0.0359,0.339,0.9035,0.3778,Class03
SIM_18739,Crop09,Class06,24.199,0.2635,5.609,82.4575,95.3815,169.3186,0.0892,0.0017,0.3963,0.5569,0.4363,Class06
SIM_18740,Crop09,Class01,23.5232,0.4228,6.9501,123.6336,81.2088,200.7735,0.1064,0.1074,0.21,0.5388,0.3218,Class01
SIM_18741,Crop08,Class11,16.7005,0.3072,5.5019,123.986,109.4639,198.327,0.0936,-0.3201,0.2759,0.7948,0.6066,Class11
SIM_18742,Crop05,Class11,28.9599,0.4696,5.6779,94.6136,133.3822,201.7422,0.0856,-0.309,0.1409,0.8601,0.5282,Class11
SIM_18743,Crop06,Class04,15.3163,0.4405,5.43,98.5076,130.1244,160.2245,0.0792,-0.2034,0.3171,0.5739,0.3921,Class04
SIM_18744,Crop05,Class14,19.8277,0.4242,5.2066,63.4135,162.2575,158.4934,0.0569,0.0497,0.2521,0.5254,0.4,Class14
SIM_18745,Crop01,Class09,15.997,0.4877,5.6241,111.5578,171.3033,134.6959,0.0595,-0.1289,0.2461,0.2422,0.1238,Class09
SIM_18746,Crop06,Class05,31.0564,0.6344,5.5336,93.7701,149.3213,151.6776,0.0306,-0.3453,0.377,0.49,0.5841,Class05
SIM_18747,Crop03,Class03,33.5167,0.6073,5.8309,77.9395,123.6135,100.6928,0.0673,0.0577,0.2293,0.8417,0.5336,Class03
SIM_18748,Crop03,Class07,14.9964,0.3001,4.5734,118.029,94.128,120.4709,0.124,-0.2619,0.0932,0.4747,0.4894,Class07
SIM_18749,Crop01,Class15,20.0088,0.5284,5.867,82.4038,182.1493,202.5745,0.05,0.2896,0.3319,0.2765,0.3717,Class15
SIM_18750,Crop05,Class01,23.8326,0.581,6.6716,87.6135,126.7589,188.4111,0.1027,0.1313,0.1697,0.7736,0.2469,Class01
SIM_18751,Crop01,Class01,35.7867,0.4488,6.7454,99.702,119.3752,202.7682,0.0998,0.2239,0.2501,0.4943,0.3267,Class01
SIM_18752,Crop09,Class07,26.1466,0.3244,5.3472,75.492,97.7041,151.2738,0.12,-0.4558,0.1815,0.5014,0.2693,Class07
SIM_18753,Crop09,Class14,23.2707,0.4347,5.9673,84.933,106.2381,128.4824,0.0284,0.1167,0.3697,0.3588,0.4984,Class14
SIM_18754,Crop09,Class05,23.3738,0.5533,5.3981,118.6876,153.4598,116.7726,0.0468,-0.4497,0.3737,0.538,0.5188,Class05
SIM_18755,Crop04,Class12,14.2852,0.2516,6.0775,76.6041,112.1995,102.9933,0.0294,-0.41,0.2127,0.3725,0.6952,Class12
SIM_18756,Crop02,Class09,13.4215,0.606,5.4914,118.6823,160.9454,185.8134,0.0543,-0.0095,0.224,0.2986,0.4908,Class09
SIM_18757,Crop06,Class03,35.5842,0.5792,6.6229,72.6202,110.5664,136.5725,0.0234,0.1148,0.319,0.6351,0.1801,Class03
SIM_18758,Crop07,Class14,30.4246,0.5498,5.0533,106.4687,157.1254,167.6371,0.0452,-0.0569,0.334,0.4967,0.6852,Class14
SIM_18759,Crop01,Class03,37.026,0.7011,6.6286,75.8233,158.2837,111.0457,0.074,0.0956,0.3415,0.6983,0.2233,Class03
SIM_18760,Crop09,Class08,23.0491,0.3823,6.0876,113.4026,93.9739,135.9063,0.0326,-0.3623,0.1326,0.6591,0.2812,Class08
SIM_18761,Crop05,Class10,31.9246,0.6247,6.6676,44.2242,173.2153,201.5765,0.0937,-0.2329,0.1287,0.5362,0.7664,Class10
SIM_18762,Crop09,Class11,20.3075,0.2148,5.7523,136.6329,103.3674,168.2417,0.0824,0.092,0.2194,0.6446,0.5316,Class11
SIM_18763,Crop01,Class13,17.7075,0.4564,6.181,25.7788,196.5313,119.6674,0.0989,-0.4383,0.2772,0.4758,0.6174,Class13
SIM_18764,Crop05,Class11,27.563,0.2976,5.2288,82.0175,113.4353,178.4508,0.1074,-0.107,0.2172,0.8837,0.6135,Class11
SIM_18765,Crop05,Class10,34.9712,0.6481,5.9889,67.7126,198.1099,195.5291,0.1044,-0.0005,0.118,0.6133,0.6964,Class10
SIM_18766,Crop01,Class03,30.5937,0.6432,6.5265,27.3332,157.8306,95.1579,0.0542,0.0846,0.3767,0.7247,0.234,Class03
SIM_18767,Crop08,Class05,27.6507,0.5511,5.2713,64.0921,161.3352,128.2683,0.0607,-0.3754,0.3544,0.6538,0.6396,Class05
SIM_18768,Crop10,Class06,36.868,0.3572,5.7278,41.4961,85.1233,141.983,0.0397,-0.119,0.289,0.695,0.453,Class06
SIM_18769,Crop06,Class06,29.1782,0.4721,6.6651,66.7271,101.5533,211.6233,0.0568,0.0696,0.3434,0.5498,0.4897,Class06
SIM_18770,Crop04,Class02,34.8024,0.4651,6.4825,110.9929,109.6569,148.275,0.0227,0.2168,0.2682,0.7515,0.2586,Class02
SIM_18771,Crop07,Class02,33.7705,0.6193,6.5278,122.7488,129.4125,153.7283,0.0514,-0.0139,0.1979,0.8096,0.6428,Class02
SIM_18772,Crop04,Class07,18.142,0.3805,5.4938,137.4286,120.0,115.3341,0.0634,-0.4052,0.0896,0.4601,0.2358,Class07
SIM_18773,Crop04,Class11,18.3779,0.335,4.9621,106.3679,100.7616,166.7273,0.0813,0.1814,0.1403,0.8853,0.4544,Class11
SIM_18774,Crop08,Class14,13.7658,0.4374,5.178,55.9284,142.0441,158.9732,0.0352,0.2852,0.3203,0.6104,0.5965,Class14
SIM_18775,Crop06,Class15,13.0974,0.3695,5.6007,139.9674,170.4822,187.5053,0.0312,0.4249,0.1624,0.3711,0.2528,Class15
SIM_18776,Crop03,Class08,22.1214,0.5266,6.1593,151.6439,109.8979,177.4465,0.0729,-0.3453,0.1051,0.7661,0.5695,Class08
SIM_18777,Crop05,Class14,29.8017,0.453,5.736,43.1276,149.217,152.0568,0.0456,0.0373,0.2261,0.5441,0.541,Class14
SIM_18778,Crop09,Class07,15.9828,0.3243,4.7875,83.9847,101.3444,147.2909,0.1243,-0.425,0.1869,0.5265,0.3375,Class07
SIM_18779,Crop06,Class08,28.9742,0.5637,7.0942,125.2998,99.1365,230.9209,0.0321,-0.3394,0.1611,0.6891,0.3491,Class08
SIM_18780,Crop01,Class04,21.7257,0.5656,5.3605,43.7662,150.4647,135.4906,0.0681,-0.1747,0.3725,0.6274,0.2735,Class04
SIM_18781,Crop09,Class10,29.7998,0.5262,6.4711,98.9147,165.8405,162.8484,0.0995,-0.1588,0.3359,0.3701,0.5789,Class10
SIM_18782,Crop08,Class05,24.1676,0.5759,5.8818,91.2146,159.2516,111.8698,0.0507,-0.2527,0.2955,0.7581,0.6341,Class05
SIM_18783,Crop03,Class08,17.2474,0.5834,5.7688,129.6762,126.2006,201.429,0.0686,-0.4635,0.1443,0.6863,0.5957,Class08
SIM_18784,Crop10,Class15,20.8011,0.3896,4.7394,86.2883,164.1522,198.2919,0.0338,0.1137,0.1339,0.4023,0.602,Class15
SIM_18785,Crop10,Class09,24.3321,0.3541,4.7973,87.5633,106.8161,146.0641,0.0353,0.116,0.1575,0.3253,0.2947,Class09
SIM_18786,Crop10,Class05,32.5627,0.4843,5.2721,56.9122,172.8253,107.2604,0.0358,-0.3964,0.3067,0.7119,0.6666,Class05
SIM_18787,Crop04,Class11,14.5722,0.3708,5.7873,120.6357,109.5,167.8736,0.0708,0.0974,0.2343,0.6596,0.423,Class11
SIM_18788,Crop10,Class11,27.9214,0.2902,5.2177,117.6352,107.7749,151.4178,0.079,-0.0556,0.2211,0.6907,0.7617,Class11
SIM_18789,Crop09,Class10,30.0867,0.4608,6.7053,117.779,153.5913,170.6773,0.1025,-0.2978,0.2663,0.3129,0.6371,Class10
SIM_18790,Crop09,Class01,19.4325,0.3101,6.8125,138.2252,78.7938,190.1799,0.0879,0.0055,0.2221,0.4018,0.317,Class01
SIM_18791,Crop06,Class04,13.6602,0.3865,5.225,67.3318,137.2636,163.0858,0.0666,-0.1568,0.3629,0.5921,0.2245,Class04
SIM_18792,Crop03,Class02,32.7492,0.5602,6.179,135.9238,101.6276,132.6313,0.0511,0.0991,0.2315,0.7125,0.6597,Class02
SIM_18793,Crop03,Class15,5.97,0.6039,5.0664,136.8365,156.4662,199.2676,0.0747,0.0558,0.1185,0.3969,0.7196,Class15
SIM_18794,Crop10,Class05,38.1389,0.3541,5.6137,76.7942,149.7015,112.0104,0.0355,-0.4021,0.2055,0.5356,0.6445,Class05
SIM_18795,Crop06,Class08,30.0934,0.5939,6.5853,114.3818,105.2951,211.2648,0.0426,-0.4469,0.1452,0.5662,0.2803,Class08
SIM_18796,Crop10,Class14,27.8137,0.3652,4.9463,49.0457,105.7296,120.1942,0.0224,0.0856,0.3186,0.4257,0.5792,Class14
SIM_18797,Crop06,Class15,11.8642,0.5248,5.1747,148.0392,145.6456,206.825,0.0387,0.4182,0.2476,0.3286,0.512,Class15
SIM_18798,Crop06,Class04,10.5674,0.429,5.3846,83.788,139.5964,164.4823,0.0737,-0.0655,0.3521,0.7137,0.2324,Class04
SIM_18799,Crop01,Class13,15.6298,0.5984,6.5145,32.7225,190.4897,138.4403,0.112,-0.368,0.2605,0.4151,0.7092,Class13
SIM_18800,Crop05,Class11,20.0606,0.5039,5.4734,106.6493,120.1159,209.6714,0.1006,-0.0862,0.2125,0.7776,0.5712,Class11
SIM_18801,Crop06,Class10,27.7327,0.542,6.2259,113.4383,180.0231,208.5377,0.0951,0.0475,0.2201,0.3569,0.7088,Class10
SIM_18802,Crop02,Class03,27.9108,0.661,7.1242,100.0279,159.8011,130.4697,0.0483,-0.0526,0.3445,0.7388,0.3966,Class03
SIM_18803,Crop02,Class11,22.8819,0.4467,5.5626,107.7565,115.0826,213.2588,0.0979,0.0391,0.3201,0.752,0.6239,Class11
SIM_18804,Crop06,Class10,28.8372,0.6963,6.7878,105.5944,177.0314,178.1194,0.0646,-0.2709,0.2721,0.2633,0.662,Class10
SIM_18805,Crop03,Class07,22.5133,0.3636,4.8094,77.06,101.0944,162.7165,0.1307,-0.1577,0.0838,0.4688,0.4468,Class07
SIM_18806,Crop08,Class09,11.8327,0.3582,5.3332,130.6489,127.4931,147.6194,0.0319,0.1502,0.2405,0.6004,0.3714,Class09
SIM_18807,Crop05,Class04,15.1622,0.4617,4.9358,35.1581,163.229,151.154,0.1107,-0.1998,0.2717,0.8411,0.2227,Class04
SIM_18808,Crop05,Class10,38.7594,0.5241,5.8661,77.3538,202.0946,182.2438,0.0889,-0.2503,0.1168,0.5857,0.6738,Class10
SIM_18809,Crop02,Class03,26.4036,0.6855,6.5517,66.164,154.3278,169.1638,0.0413,0.0215,0.3248,0.8595,0.4238,Class03
SIM_18810,Crop05,Class05,31.8751,0.5952,5.9557,71.8049,181.4917,147.0594,0.0611,-0.4275,0.238,0.7428,0.5717,Class05
SIM_18811,Crop06,Class08,19.4966,0.6089,6.5261,135.7141,120.3871,205.0791,0.0439,-0.2207,0.1622,0.6186,0.4727,Class08
SIM_18812,Crop06,Class03,33.7768,0.5985,7.0666,56.4757,154.2306,137.19,0.0286,0.2246,0.3754,0.64,0.2937,Class03
SIM_18813,Crop03,Class14,16.0229,0.5129,4.5767,124.1749,98.0633,121.8809,0.0614,0.0743,0.3033,0.4322,0.6812,Class14
SIM_18814,Crop01,Class14,21.0905,0.6258,5.1404,72.9126,139.1365,149.8609,0.054,0.2525,0.3499,0.2899,0.4489,Class14
SIM_18815,Crop10,Class08,31.5265,0.3829,5.7139,71.5558,102.5103,149.9959,0.0301,-0.3261,0.1093,0.718,0.5687,Class08
SIM_18816,Crop10,Class09,13.1726,0.4228,4.8587,83.4885,158.2528,131.0065,0.0536,-0.0574,0.1766,0.479,0.4202,Class09
SIM_18817,Crop10,Class05,34.3677,0.5432,5.2122,35.6566,129.8413,101.2937,0.0508,-0.4331,0.2957,0.5848,0.6885,Class05
SIM_18818,Crop03,Class04,9.4207,0.5055,4.7794,70.3171,115.0903,104.3832,0.118,-0.2071,0.2542,0.629,0.5863,Class04
SIM_18819,Crop07,Class15,8.5083,0.6007,5.452,149.2549,186.3243,189.2405,0.0653,0.2461,0.163,0.34,0.5782,Class15
SIM_18820,Crop02,Class07,22.1408,0.3757,4.908,80.9748,132.8384,184.7084,0.1058,-0.3493,0.1938,0.6708,0.3993,Class07
SIM_18821,Crop10,Class15,20.3662,0.3284,4.788,77.8339,127.5813,112.4164,0.0298,0.1716,0.1226,0.3835,0.5313,Class15
SIM_18822,Crop01,Class02,34.1575,0.6127,6.9992,58.0387,140.3698,152.3939,0.0355,0.109,0.3443,0.696,0.3653,Class02
SIM_18823,Crop05,Class02,31.0963,0.5488,6.4936,51.2703,111.212,194.9372,0.058,-0.009,0.2304,0.8091,0.3271,Class02
SIM_18824,Crop09,Class08,19.4261,0.4013,6.8658,138.6533,111.8139,178.1673,0.0536,-0.4679,0.1861,0.6608,0.3599,Class08
SIM_18825,Crop08,Class12,23.4029,0.2682,5.2402,68.7134,162.0713,127.0642,0.0445,-0.428,0.302,0.7637,0.6772,Class12
SIM_18826,Crop09,Class07,20.1323,0.4047,5.0532,105.0573,102.0817,118.4783,0.1004,-0.3426,0.1565,0.2714,0.1778,Class07
SIM_18827,Crop05,Class13,20.8422,0.5393,6.251,34.8792,200.1407,170.5811,0.1007,-0.4646,0.1272,0.7512,0.5518,Class13
SIM_18828,Crop01,Class02,21.0776,0.4862,6.8875,69.2984,128.5583,135.7151,0.0551,0.1786,0.2828,0.6188,0.2916,Class02
SIM_18829,Crop01,Class13,26.8619,0.5093,6.3903,43.4627,205.2195,138.9353,0.0972,-0.2777,0.3302,0.3557,0.6892,Class13
SIM_18830,Crop02,Class07,26.583,0.4448,5.6827,73.8237,113.2386,160.69,0.1146,-0.2203,0.221,0.589,0.3115,Class07
SIM_18831,Crop01,Class05,32.3584,0.6072,5.6546,62.6387,184.9797,107.4202,0.0485,-0.3997,0.3752,0.5231,0.4781,Class05
SIM_18832,Crop05,Class10,40.2535,0.6128,6.4891,56.2028,197.148,206.6931,0.1078,-0.1411,0.1319,0.5494,0.6517,Class10
SIM_18833,Crop01,Class12,22.2492,0.4603,5.918,29.7553,179.0484,122.7979,0.0587,-0.3838,0.3667,0.247,0.5744,Class12
SIM_18834,Crop02,Class14,15.9295,0.5259,5.7205,120.9442,134.8843,166.0212,0.0608,0.2572,0.3753,0.536,0.5411,Class14
SIM_18835,Crop05,Class02,30.2776,0.6144,6.3976,63.5691,128.0552,194.0535,0.0573,0.1425,0.2339,0.8203,0.3654,Class02
SIM_18836,Crop08,Class11,18.72,0.2714,5.9197,131.1001,104.5533,205.186,0.0736,0.2032,0.3252,0.7276,0.4673,Class11
SIM_18837,Crop07,Class05,34.0091,0.5764,5.709,86.067,165.2627,156.1198,0.075,-0.5256,0.2581,0.8106,0.8115,Class05
SIM_18838,Crop01,Class08,25.3128,0.498,6.8571,95.3994,140.755,185.0919,0.057,-0.3567,0.1565,0.4596,0.4525,Class08
SIM_18839,Crop10,Class07,31.3506,0.3139,4.5483,47.2839,116.6009,106.3471,0.0756,-0.1953,0.1272,0.348,0.3312,Class07
SIM_18840,Crop06,Class12,28.2213,0.2445,5.6747,58.464,149.5902,164.6222,0.0382,-0.3975,0.2586,0.4625,0.5615,Class12
SIM_18841,Crop04,Class06,31.5603,0.3077,5.9473,91.7596,93.6425,167.3599,0.05,0.2542,0.2563,0.8069,0.4671,Class06
SIM_18842,Crop04,Class05,27.1955,0.519,5.8179,88.7978,161.559,97.3998,0.038,-0.3887,0.2334,0.7364,0.4474,Class05
SIM_18843,Crop09,Class08,24.5569,0.5193,6.733,131.2252,112.5061,156.4328,0.0616,-0.5236,0.1675,0.7416,0.4223,Class08
SIM_18844,Crop05,Class11,26.5417,0.295,5.6028,83.562,112.0406,188.5169,0.1086,0.0633,0.1611,0.7392,0.3401,Class11
SIM_18845,Crop03,Class13,12.2496,0.3876,4.9782,53.8096,170.097,138.4266,0.1205,-0.4509,0.1926,0.5834,0.8835,Class13
SIM_18846,Crop05,Class01,31.8668,0.5548,6.7482,83.8294,132.2639,218.8363,0.1062,-0.0065,0.0867,0.8356,0.3221,Class01
SIM_18847,Crop01,Class09,13.9641,0.5378,5.1584,107.2968,155.1096,158.9641,0.071,0.0376,0.3368,0.3962,0.2979,Class09
SIM_18848,Crop02,Class02,39.9175,0.6426,7.0819,111.5292,162.3545,189.1599,0.0441,0.2968,0.3814,0.773,0.4702,Class02
SIM_18849,Crop04,Class10,31.835,0.604,6.9045,66.8218,201.7363,156.8224,0.0906,-0.2534,0.1532,0.5997,0.7068,Class10
SIM_18850,Crop03,Class10,33.3821,0.5911,5.3869,71.5459,142.2063,160.5419,0.1146,-0.1159,0.1495,0.4341,0.8751,Class10
SIM_18851,Crop04,Class13,24.5609,0.2855,7.0598,71.6131,167.6159,145.5337,0.0989,-0.2723,0.1546,0.6543,0.5788,Class13
SIM_18852,Crop01,Class03,35.0591,0.6474,6.5556,40.4809,168.4147,104.0454,0.0573,0.0479,0.321,0.7456,0.3238,Class03
SIM_18853,Crop07,Class12,29.1554,0.3888,5.7362,107.188,130.252,162.7492,0.0717,-0.4508,0.1929,0.3723,0.7584,Class12
SIM_18854,Crop02,Class11,20.7938,0.5116,5.1714,103.9974,140.2563,221.6652,0.0787,0.0767,0.3212,0.7315,0.6172,Class11
SIM_18855,Crop03,Class10,32.1087,0.5559,5.4849,104.5443,161.592,189.3692,0.1177,-0.2378,0.1368,0.4964,0.7716,Class10
SIM_18856,Crop10,Class10,35.0254,0.4989,6.131,40.8099,145.0523,149.6758,0.0718,-0.4051,0.2104,0.3756,0.756,Class10
SIM_18857,Crop01,Class09,13.1327,0.5104,5.0774,75.7618,162.8572,145.2769,0.0535,-0.0218,0.2309,0.3483,0.2067,Class09
SIM_18858,Crop03,Class01,23.2917,0.529,5.7988,123.1388,72.9,186.1061,0.1006,0.1415,0.1321,0.6366,0.4799,Class01
SIM_18859,Crop06,Class13,22.2185,0.3676,5.8291,55.6883,149.5216,177.3759,0.0739,-0.3181,0.2758,0.4083,0.6214,Class13
SIM_18860,Crop04,Class06,27.9901,0.3601,5.9991,90.5339,106.2886,172.7617,0.0402,0.0186,0.2977,0.7017,0.392,Class06
SIM_18861,Crop04,Class02,28.7517,0.4145,7.0436,117.8797,92.3968,146.8133,0.0395,0.0306,0.2735,0.835,0.2363,Class02
SIM_18862,Crop02,Class10,34.0074,0.6385,7.0814,100.3507,178.1182,193.1158,0.1095,0.0083,0.2491,0.3661,0.7221,Class10
SIM_18863,Crop05,Class15,14.1096,0.4512,5.6358,88.8314,180.2662,197.2327,0.058,0.2852,0.1672,0.3531,0.4722,Class15
SIM_18864,Crop08,Class11,21.6226,0.348,5.8986,99.535,142.068,172.6993,0.0948,-0.0302,0.2477,0.8043,0.5456,Class11
SIM_18865,Crop06,Class04,17.7681,0.3987,5.3423,48.1115,131.7469,166.9364,0.0912,-0.0294,0.3337,0.5302,0.2125,Class04
SIM_18866,Crop10,Class13,31.4323,0.4227,6.3087,24.2162,174.9995,127.6226,0.1047,-0.2429,0.2242,0.6348,0.7233,Class13
SIM_18867,Crop07,Class13,18.5695,0.4191,6.3769,59.307,181.0192,189.8651,0.1233,-0.4186,0.209,0.7067,0.7664,Class13
SIM_18868,Crop08,Class05,21.5029,0.5826,5.2625,80.049,176.893,130.2008,0.0654,-0.2086,0.2544,0.8353,0.6257,Class05
SIM_18869,Crop05,Class08,31.9946,0.448,6.0979,90.0159,133.2965,196.4072,0.0526,-0.5129,0.1513,0.7298,0.4413,Class08
SIM_18870,Crop07,Class13,22.6167,0.4309,5.5031,56.6689,181.3599,156.8832,0.1044,-0.3207,0.1834,0.5651,0.7557,Class13
SIM_18871,Crop06,Class03,30.5118,0.5211,6.577,84.3057,124.6885,147.9524,0.0297,0.0649,0.2873,0.5773,0.2933,Class03
SIM_18872,Crop09,Class06,27.9468,0.3369,6.8043,59.9821,96.684,171.6441,0.0804,0.0374,0.3581,0.5581,0.339,Class06
SIM_18873,Crop06,Class07,24.6578,0.3175,5.1316,116.0961,90.6571,178.2343,0.0658,-0.2322,0.1876,0.4434,0.2451,Class07
SIM_18874,Crop05,Class01,27.7635,0.5785,6.9898,101.6377,125.0594,207.8477,0.1251,0.0199,0.1355,0.7267,0.3703,Class01
SIM_18875,Crop01,Class03,34.5171,0.6364,6.3123,38.5873,133.9108,134.7377,0.0347,-0.0534,0.3379,0.7846,0.2167,Class03
SIM_18876,Crop09,Class10,34.7972,0.4791,6.9231,91.6985,147.9607,155.4841,0.0871,-0.2472,0.2124,0.2598,0.5714,Class10
SIM_18877,Crop05,Class04,13.3302,0.5212,5.3567,53.9581,157.7867,169.5573,0.0865,-0.2506,0.3001,0.7481,0.4244,Class04
SIM_18878,Crop08,Class04,9.0649,0.374,5.0239,80.4513,169.5068,119.9833,0.0763,-0.165,0.3412,0.7457,0.4105,Class04
SIM_18879,Crop07,Class05,33.0768,0.6583,5.9572,110.1651,178.0213,123.548,0.0546,-0.424,0.2509,0.7336,0.7446,Class05
SIM_18880,Crop01,Class02,30.2912,0.5502,6.4735,60.4844,135.6193,164.8632,0.0492,-0.0586,0.3339,0.598,0.1878,Class02
SIM_18881,Crop07,Class10,32.0353,0.6065,6.498,76.562,187.2961,181.7249,0.1275,-0.3051,0.1204,0.5575,0.7656,Class10
SIM_18882,Crop05,Class04,16.0695,0.4911,5.2879,32.3989,143.4396,155.4906,0.108,-0.0946,0.2863,0.7584,0.3676,Class04
SIM_18883,Crop03,Class10,28.0056,0.6095,5.3601,81.9533,162.5863,176.9409,0.1018,-0.1855,0.1024,0.622,0.8241,Class10
SIM_18884,Crop03,Class13,16.7072,0.4198,5.2688,62.9454,159.7735,112.1899,0.1214,-0.4344,0.2505,0.7304,0.8726,Class13
SIM_18885,Crop07,Class08,24.4032,0.4952,6.2163,143.8122,179.2462,211.8666,0.0539,-0.4794,0.1297,0.8077,0.599,Class08
SIM_18886,Crop01,Class14,23.8811,0.5061,5.6055,45.9088,169.7008,128.8156,0.0486,0.1964,0.3722,0.2779,0.3407,Class14
SIM_18887,Crop07,Class03,32.8365,0.6954,5.7465,103.151,183.6179,105.9649,0.0624,-0.1052,0.2655,0.7953,0.3335,Class03
SIM_18888,Crop09,Class15,9.8766,0.3123,5.5455,146.8095,138.1239,177.1701,0.0511,0.2048,0.2039,0.3523,0.5159,Class15
SIM_18889,Crop01,Class05,22.4624,0.6138,6.1846,46.2226,151.2331,95.4722,0.0506,-0.4487,0.3666,0.6283,0.4653,Class05
SIM_18890,Crop01,Class05,35.6835,0.5007,5.9986,48.1499,184.1471,109.3497,0.0542,-0.3688,0.3643,0.5857,0.3435,Class05
SIM_18891,Crop01,Class15,9.6398,0.5733,6.3547,119.1197,203.3914,165.6429,0.0646,0.1524,0.3129,0.2998,0.5227,Class15
SIM_18892,Crop08,Class07,20.4466,0.4108,4.6776,153.7849,109.9906,121.3481,0.1247,-0.1124,0.0859,0.7222,0.2937,Class07
SIM_18893,Crop09,Class12,24.9984,0.2619,6.2089,38.684,148.2466,102.6795,0.0582,-0.4197,0.282,0.4615,0.5296,Class12
SIM_18894,Crop10,Class13,29.3124,0.2745,5.3455,30.1032,133.9677,129.2433,0.0885,-0.4265,0.1846,0.5883,0.7726,Class13
